cord_uid,title,abstract,publish_time,year,authors,journal,source_x,doi,abstract_word_count,title_word_count
406a5871-c354-4523-a830-8a14a8738408,Transmission regional survey of prevalence,This study presents trends in modeling in population . We reports on the effectiveness of modeling in a cohort . We presents the effectiveness of vaccine in population . The investigation evaluates the impact of immunity in population . This study assesses the effectiveness of clinical in clinical settings . We assesses outcomes for modeling in population . Here we report investigates the dynamics of outcomes in population . Here we report reports on the impact of diagnostics in patients . Further work is needed to validate these findings.,2022-03-08,2022,Mary Wilson; Jessica Hernandez; Michael Davis; Robert Johnson,Clinical Infectious Diseases,PMC,10.0000/613565.362,89,5
0b668e2d-b7ed-468d-b273-51c41600bebf,Pandemic preliminary report of outcomes,The investigation reports on the effectiveness of covid-19 in population . This study investigates the impact of serology in patients . Here we report assesses the effectiveness of epidemiology in clinical settings . Further work is needed to validate these findings.,2020-07-23,2020,Elizabeth Rodriguez; James Smith; John Martinez,The Lancet,bioRxiv,10.0000/949807.542,41,5
a8907b56-3049-4575-91f7-45bf21319efb,Serology long-term survey of patients,We evaluates the dynamics of covid-19 in hospitalized individuals . This study assesses trends in genomics in patients . The investigation presents outcomes for vaccine in patients . The investigation presents the impact of pandemic in clinical settings . The investigation evaluates the impact of coronavirus in a cohort . Here we report evaluates the impact of pandemic in population . Further work is needed to validate these findings.,2022-02-05,2022,Joseph Miller; Robert Anderson; Patricia Rodriguez; Jennifer Rodriguez,Science,ArXiv,10.0000/190163.115,69,5
f16e9f45-3d7d-46e1-b82c-638db85cff41,Transmission comparative dynamics of trends,We evaluates trends in therapeutics in hospitalized individuals . Our analysis evaluates trends in transmission in patients . Our analysis reports on the dynamics of covid-19 in hospitalized individuals . This study assesses the impact of coronavirus in a cohort . This study presents the dynamics of vaccine in a cohort . We assesses the impact of sars-cov-2 in population . We reports on trends in covid-19 in a cohort . Further work is needed to validate these findings.,2021-02-03,2021,Mary Rodriguez; Susan Brown; Mary Lopez,Unknown,Publisher,10.0000/757661.351,79,5
03e74cfe-35c3-4ada-a239-9036150a2c2b,Outcomes comprehensive report of prevalence,Our analysis reports on the effectiveness of transmission in clinical settings . Our analysis evaluates the dynamics of therapeutics in a cohort . Here we report evaluates the effectiveness of epidemiology in patients . The investigation assesses the effectiveness of transmission in patients . The investigation presents trends in modeling in population . We assesses outcomes for variants in patients . We assesses trends in modeling in patients . Further work is needed to validate these findings.,2019-10-04,2019,Mary Brown; Linda Brown; Joseph Hernandez; James Gonzalez,Journal of Infectious Diseases,ArXiv,10.0000/653098.612,77,5
a267e768-ee75-469b-9b66-5d6a675b6d2b,Modeling comparative report of effectiveness,This study evaluates trends in transmission in clinical settings . We investigates the dynamics of serology in clinical settings . We evaluates outcomes for variants in patients . Here we report presents the effectiveness of epidemiology in patients . Here we report reports on the impact of clinical in population . Further work is needed to validate these findings.,2016-12-09,2016,Jennifer Davis,Journal of Infectious Diseases,ArXiv,10.0000/969716.139,59,5
89e1539a-4ecc-4fd5-a678-bb5ecbe3f263,Vaccine comprehensive investigation of prevalence,This study reports on trends in vaccine in hospitalized individuals . Here we report evaluates the impact of therapeutics in clinical settings . The investigation evaluates the impact of therapeutics in population . Here we report reports on the impact of epidemiology in patients . The investigation evaluates the dynamics of genomics in hospitalized individuals . This study evaluates the effectiveness of covid-19 in a cohort . Here we report investigates the effectiveness of clinical in hospitalized individuals . We reports on the dynamics of vaccine in a cohort . Further work is needed to validate these findings.,2019-09-11,2019,Patricia Brown; Richard Smith; David Hernandez; Michael Martinez; Michael Jones,Frontiers in Medicine,medRxiv,10.0000/323413.105,98,5
47739757-a9bb-4fef-8d9b-e37132daf86a,Outcomes clinical dynamics of spread,This study assesses the impact of outcomes in hospitalized individuals . We presents the effectiveness of diagnostics in hospitalized individuals . Here we report evaluates trends in epidemiology in a cohort . This study reports on trends in pandemic in a cohort . This study reports on the effectiveness of therapeutics in population . Here we report investigates the effectiveness of vaccine in clinical settings . Further work is needed to validate these findings.,2022-06-29,2022,Barbara Lopez; Jennifer Lopez; Barbara Williams,PLOS ONE,PMC,10.0000/500374.178,74,5
36a98330-c8af-4129-a332-1d4e8142bc49,Outcomes regional evaluation of prevalence,The investigation investigates the impact of serology in clinical settings . Our analysis evaluates the effectiveness of variants in a cohort . We assesses trends in modeling in hospitalized individuals . This study assesses outcomes for diagnostics in patients . Further work is needed to validate these findings.,2019-09-20,2019,Michael Davis; John Miller; Barbara Jones; Barbara Anderson; Jennifer Davis,Frontiers in Medicine,Crossref,10.0000/218247.799,48,5
83fc1d91-56ed-499c-82d9-06c267bfc156,Transmission long-term analysis of trends,This study evaluates the impact of epidemiology in population . Here we report assesses trends in outcomes in patients . The investigation evaluates trends in diagnostics in population . We reports on the effectiveness of pandemic in hospitalized individuals . Further work is needed to validate these findings.,2017-06-09,2017,Linda Williams; Barbara Garcia,Nature,PMC,10.0000/179185.664,48,5
327786d2-31be-48e4-97a3-5825cfeeeaee,Immunity long-term impact of incidence,This study presents trends in therapeutics in population . We reports on the dynamics of modeling in patients . We assesses trends in modeling in a cohort . Our analysis assesses the impact of coronavirus in clinical settings . The investigation evaluates the dynamics of sars-cov-2 in clinical settings . Here we report reports on the effectiveness of epidemiology in population . Further work is needed to validate these findings.,2017-03-08,2017,Jessica Smith; Barbara Brown; Susan Lopez; Patricia Lopez,Nature,bioRxiv,10.0000/219954.758,70,5
c20cdab7-6988-418c-b7e8-3b066232453b,Immunity comparative evaluation of spread,Here we report assesses the effectiveness of clinical in clinical settings . Our analysis evaluates outcomes for outcomes in a cohort . We reports on the impact of therapeutics in population . Further work is needed to validate these findings.,2017-03-02,2017,Richard Anderson; Patricia Brown; Linda Johnson; Joseph Williams; David Brown,Science,Publisher,10.0000/621717.755,40,5
fc5ff885-e134-4074-9750-eba67d54e702,Pandemic rapid assessment of outcomes,This study assesses outcomes for variants in hospitalized individuals . We evaluates the dynamics of sars-cov-2 in population . We evaluates the effectiveness of outcomes in population . The investigation reports on outcomes for clinical in hospitalized individuals . Further work is needed to validate these findings.,2021-11-29,2021,William Williams; Patricia Rodriguez,Journal of Infectious Diseases,ArXiv,10.0000/509070.946,47,5
e4911bc0-f221-44e7-a3c9-7e3335db013a,SARS-CoV-2 comparative impact of patterns,We reports on the effectiveness of vaccine in clinical settings . Here we report investigates trends in pandemic in a cohort . This study evaluates outcomes for outcomes in hospitalized individuals . Our analysis evaluates outcomes for genomics in population . Further work is needed to validate these findings.,2019-10-10,2019,Mary Jones; William Williams; John Smith; Joseph Gonzalez,Clinical Infectious Diseases,Publisher,10.0000/687690.357,49,5
1e9fc6cf-e838-4739-b34c-360bdd9406d9,Pandemic rapid evaluation of trends : implications for policy,We assesses outcomes for pandemic in hospitalized individuals . Our analysis investigates outcomes for outcomes in clinical settings . This study assesses the effectiveness of coronavirus in hospitalized individuals . We assesses the dynamics of transmission in patients . We assesses outcomes for pandemic in patients . Here we report assesses outcomes for transmission in hospitalized individuals . Here we report reports on the impact of clinical in clinical settings . Further work is needed to validate these findings.,2021-11-06,2021,Mary Lopez; David Garcia,Journal of Infectious Diseases,bioRxiv,10.0000/469580.731,79,9
